47.11;390.75
-185.43;39.26
-247.48;3.93
-82.01;-5.80
158.87;-0.58
253.68;-0.06
115.26;-0.01
-129.13;525.53
0.00;-178.28
214.58;826.01
231.87;82.60
35.99;8.26
-192.98;0.83
-244.53;0.08
-71.25;-20.76
167.53;-2.08
252.29;-0.21
105.09;869.92
-138.73;86.99
-255.00;8.70
-136.83;-2.73
107.14;-0.27
252.60;-0.03
165.82;-0.00
-73.42;-7.74
-245.16;-0.77
-191.50;-978.02
38.22;-97.80
232.80;1169.83
213.35;197.37
-2.26;19.74
-215.79;1.97
-230.92;-178.97
-33.75;-312.99
194.45;-31.30
243.88;777.46
69.08;77.75
-169.23;791.60
-251.95;-433.12
-103.03;-43.31
140.61;-4.33
254.98;-0.43
134.92;-0.04
-109.19;483.58
-252.90;48.36
-164.10;1.24
75.57;0.12
245.77;1086.31
190.00;108.63
-40.45;10.86
-233.71;1.09
-212.10;-16.81
4.51;-1.68
216.98;-0.17
229.96;-0.02
31.51;-0.00
-195.90;684.54
-243.21;68.45
-66.91;-48.41
170.91;-4.84
251.59;-0.48
100.96;-0.05
-142.49;-0.00
-254.94;-0.00
-133.00;-2.70
111.22;-0.27
253.18;-0.03
162.37;-0.00
-77.73;67.79
-246.36;-843.25
-188.49;-84.33
42.68;-8.43
234.61;856.06
210.84;129.53
-6.77;165.34
-218.16;16.53
-228.97;-144.22
-29.27;-493.58
197.34;-49.36
242.52;-4.94
64.72;-0.49
-172.58;879.43
-251.21;87.94
-98.88;8.72
144.36;0.87
254.88;977.96
131.06;97.80
-113.25;449.27
-253.44;44.93
-160.62;1.79
79.87;0.18
246.93;1179.63
186.96;117.96
-44.90;11.80
-235.48;1.18
-209.56;-8.05
9.03;-0.81
219.32;-0.08
227.97;-0.01
27.03;-0.00
-198.76;763.74
-241.81;76.37
-62.54;-50.03
174.23;-5.00
250.81;-0.50
96.80;-0.05
-146.21;-0.01
-254.80;-0.00
-129.12;-3.78
115.27;-0.38
253.68;-0.04
158.86;-0.00
-82.01;52.13
-247.49;5.21
-185.42;0.52
47.12;0.05
236.34;0.01
208.27;0.00
-11.28;0.00
-220.46;0.00
-226.95;-70.38
-24.78;-234.81
200.17;-23.48
241.09;821.44
60.35;250.19
-175.87;-97.74
-250.40;-9.77
-94.71;-160.28
148.06;-16.03
254.70;1091.36
127.17;109.14
-117.28;445.18
-253.90;44.52
-157.09;1.75
84.15;0.18
248.02;0.02
183.86;0.00
-49.34;0.00
-237.18;0.00
-206.96;-52.02
13.54;-5.20
221.59;1179.09
225.91;117.91
22.53;11.79
-201.56;622.11
-240.34;62.21
-58.15;-102.14
177.50;-10.21
249.96;-1.02
92.61;12.07
-149.89;1.21
-254.58;0.12
-125.21;-4.31
119.28;-0.43
254.10;-0.04
155.31;-0.00
-86.28;-0.00
-248.54;-0.00
-182.29;-43.38
51.55;-4.34
238.00;946.29
205.63;94.63
-15.79;9.46
-222.69;0.95
-224.86;-59.02
-20.28;-263.48
202.94;-26.35
239.58;805.13
55.95;314.80
-179.11;0.52
-249.50;0.05
-90.50;-2.33
151.71;-0.23
254.44;-0.02
123.24;-0.00
-121.27;527.58
-254.28;52.76
-153.51;5.20
88.40;0.52
249.03;938.93
180.71;103.72
-53.76;365.44
-238.80;36.54
-204.29;-32.35
18.04;-3.23
223.79;1179.29
223.78;117.93
18.03;11.79
-204.29;738.57
-238.80;73.86
-53.75;-61.63
180.71;-6.16
249.03;730.54
88.39;86.12
-153.52;953.36
-254.28;95.34
-121.26;7.12
123.25;0.71
254.44;0.07
151.70;0.01
-90.51;0.00
-249.51;0.00
-179.11;-0.07
55.96;-0.01
239.58;1179.61
202.93;117.96
-20.29;23.24
-224.86;2.32
-222.69;-14.96
-15.78;-244.75
205.64;-24.47
237.99;-2.45
51.54;360.12
-182.30;-189.53
-248.53;-18.95
-86.27;-3.34
155.31;-0.33
254.10;-0.03
119.27;-0.00
-125.22;488.88
-254.58;48.89
-149.88;4.71
92.62;0.47
249.96;709.54
177.49;78.44
-58.16;385.30
-240.34;38.53
-201.56;-29.70
22.54;-2.97
225.91;1179.32
221.58;197.78
13.53;19.78
-206.96;584.28
-237.17;58.43
-49.33;-135.53
183.87;-13.55
248.02;751.15
84.14;105.72
-157.10;980.23
-253.90;98.02
-117.27;5.48
127.18;0.55
254.70;0.05
148.05;0.01
-94.72;0.00
-250.40;0.00
-175.87;-0.07
60.36;-0.01
241.09;1037.09
200.17;103.71
-24.79;10.37
-226.95;1.04
-220.46;-27.98
-11.27;-292.42
208.27;-29.24
236.34;-2.92
47.11;380.05
-185.43;-60.10
-247.48;-6.01
-82.01;-1.14
158.87;-0.11
253.68;-0.01
115.26;-0.00
-129.13;460.01
0.00;46.00
214.58;4.78
231.87;0.48
35.99;0.05
-192.98;0.00
-244.53;0.00
-71.25;-2.77
167.53;-0.28
252.29;-0.03
105.09;710.21
-138.73;71.02
-255.00;7.10
-136.83;-2.24
107.14;-0.22
252.60;-0.02
165.82;0.90
-73.42;0.09
-245.16;0.01
-191.50;-830.95
38.22;-83.10
232.80;998.54
213.35;99.85
-2.26;23.95
-215.79;2.40
-230.92;0.24
-33.75;-106.43
194.45;-10.64
243.88;893.00
69.08;246.01
-169.23;1100.03
-251.95;110.00
-103.03;-783.41
140.61;-78.34
254.98;1137.51
134.92;113.75
-109.19;568.30
-252.90;56.83
-164.10;2.08
75.57;0.21
245.77;917.84
190.00;91.78
-40.45;9.18
-233.71;0.92
-212.10;-74.43
4.51;-7.44
216.98;-0.74
229.96;-0.07
31.51;-0.01
-195.90;586.19
-243.21;58.62
-66.91;-0.62
170.91;-0.06
251.59;784.18
100.96;354.65
-142.49;-507.42
-254.94;-50.74
-133.00;-7.67
111.22;-0.77
253.18;-0.08
162.37;-0.01
-77.73;-3.85
-246.36;-0.39
-188.49;-605.38
42.68;-60.54
234.61;899.35
210.84;89.93
-6.77;8.99
-218.16;0.90
-228.97;-134.98
-29.27;-279.79
197.34;-27.98
242.52;913.69
64.72;91.37
-172.58;783.06
-251.21;78.31
-98.88;-613.24
144.36;-61.32
254.88;960.40
131.06;96.04
-113.25;439.55
-253.44;43.96
-160.62;0.72
79.87;0.07
246.93;936.55
186.96;93.65
-44.90;9.37
-235.48;0.94
-209.56;-54.16
9.03;-5.42
219.32;-0.54
227.97;-0.05
27.03;-0.01
-198.76;599.15
-241.81;59.91
-62.54;-50.53
174.23;-5.05
250.81;-0.51
96.80;83.47
-146.21;-477.55
-254.80;-47.75
-129.12;-6.94
115.27;-0.69
253.68;-0.07
158.86;-0.01
-82.01;26.64
-247.49;2.66
-185.42;-283.85
47.12;-28.38
236.34;824.91
208.27;82.49
-11.28;8.25
-220.46;0.82
-226.95;-119.80
-24.78;-379.25
200.17;-37.93
241.09;833.50
60.35;83.35
-175.87;809.98
-250.40;81.00
-94.71;8.03
148.06;0.80
254.70;1105.03
127.17;110.50
-117.28;620.71
-253.90;62.07
-157.09;3.26
84.15;0.33
248.02;0.03
183.86;0.00
-49.34;0.00
-237.18;0.00
-206.96;-54.97
13.54;-5.50
221.59;1179.06
225.91;117.91
22.53;11.79
-201.56;646.84
-240.34;64.68
-58.15;-92.17
177.50;-9.22
249.96;-0.92
92.61;18.81
-149.89;-560.69
-254.58;-56.07
-125.21;-8.31
119.28;-0.83
254.10;-0.08
155.31;-0.01
-86.28;31.14
-248.54;3.11
-182.29;-57.18
51.55;-5.72
238.00;1131.45
205.63;113.14
-15.79;11.31
-222.69;1.13
-224.86;-98.17
-20.28;-361.90
202.94;-36.19
239.58;885.40
55.95;88.54
-179.11;851.36
-249.50;85.14
-90.50;8.44
151.71;0.84
254.44;0.08
123.24;0.01
-121.27;508.68
-254.28;50.87
-153.51;3.21
88.40;0.32
249.03;1093.35
180.71;114.56
-53.76;340.78
-238.80;34.08
-204.29;-32.95
18.04;-3.30
223.79;1179.28
223.78;117.93
18.03;11.79
-204.29;690.58
-238.80;69.06
-53.75;-87.49
180.71;-8.75
249.03;-0.87
88.39;10.10
-153.52;921.89
-254.28;92.19
-121.26;5.80
123.25;0.58
254.44;0.06
151.70;0.01
-90.51;0.00
-249.51;0.00
-179.11;-0.18
55.96;-0.02
239.58;1037.09
202.93;103.71
-20.29;10.37
-224.86;1.04
-222.69;-43.35
-15.78;-282.25
205.64;-28.23
237.99;887.28
51.54;419.32
-182.30;16.01
-248.53;1.60
-86.27;-0.09
155.31;-0.01
254.10;-0.00
119.27;-0.00
-125.22;557.64
-254.58;55.76
-149.88;5.50
92.62;0.55
249.96;709.79
177.49;80.45
-58.16;366.71
-240.34;36.67
-201.56;-27.29
22.54;-2.73
225.91;1179.34
221.58;117.93
13.53;11.79
-206.96;614.37
-237.17;61.44
-49.33;-102.94
183.87;-10.29
248.02;711.88
84.14;98.48
-157.10;984.55
-253.90;98.45
-117.27;5.35
127.18;0.53
254.70;0.05
148.05;0.01
-94.72;0.00
-250.40;0.00
-175.87;0.00
60.36;0.00
241.09;0.00
200.17;0.00
-24.79;-119.34
-226.95;-11.93
-220.46;-4.69
-11.27;-171.72
208.27;-17.17
236.34;-1.72
47.11;-0.17
-185.43;-283.70
-247.48;-28.37
-82.01;-229.53
158.87;-22.95
253.68;-2.30
115.26;-0.23
-129.13;520.65
0.00;-181.40
214.58;818.79
231.87;81.88
35.99;8.19
-192.98;0.82
-244.53;0.08
-71.25;-21.48
167.53;-2.15
252.29;-0.21
105.09;659.25
-138.73;65.92
-255.00;6.59
-136.83;-2.11
107.14;-0.21
252.60;-0.02
165.82;-0.00
-73.42;2.34
-245.16;0.23
-191.50;-961.79
38.22;-96.18
232.80;956.19
213.35;95.62
-2.26;9.56
-215.79;0.96
-230.92;0.10
-33.75;-214.80
194.45;-21.48
243.88;940.08
69.08;291.22
-169.23;-95.62
-251.95;-9.56
-103.03;-912.66
140.61;-91.27
254.98;1099.24
134.92;109.92
